"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2_2 - extra_val_metric_0","random_no2_2 - extra_val_metric_0__MIN","random_no2_2 - extra_val_metric_0__MAX","random_no2_2 - mean_absolute_percentage_error","random_no2_2 - mean_absolute_percentage_error__MIN","random_no2_2 - mean_absolute_percentage_error__MAX"
"3383","24.29430389404297","24.29430389404297","24.29430389404297","","","","27.124679565429688","27.124679565429688","27.124679565429688","","","","35.14175796508789","35.14175796508789","35.14175796508789","","",""
"3385","","","","33.73420715332031","33.73420715332031","33.73420715332031","","","","26.71278190612793","26.71278190612793","26.71278190612793","","","","19.80904769897461","19.80904769897461","19.80904769897461"
"3388","24.254480361938477","24.254480361938477","24.254480361938477","","","","25.31268310546875","25.31268310546875","25.31268310546875","","","","35.96349334716797","35.96349334716797","35.96349334716797","","",""
"3390","","","","33.73054885864258","33.73054885864258","33.73054885864258","","","","27.602802276611328","27.602802276611328","27.602802276611328","","","","19.852733612060547","19.852733612060547","19.852733612060547"
"3393","24.18239402770996","24.18239402770996","24.18239402770996","","","","25.615203857421875","25.615203857421875","25.615203857421875","","","","37.38581085205078","37.38581085205078","37.38581085205078","","",""
"3395","","","","34.026424407958984","34.026424407958984","34.026424407958984","","","","27.035186767578125","27.035186767578125","27.035186767578125","","","","19.889728546142578","19.889728546142578","19.889728546142578"
"3398","24.051984786987305","24.051984786987305","24.051984786987305","","","","27.802770614624023","27.802770614624023","27.802770614624023","","","","34.875186920166016","34.875186920166016","34.875186920166016","","",""
"3400","","","","34.17283248901367","34.17283248901367","34.17283248901367","","","","27.584428787231445","27.584428787231445","27.584428787231445","","","","19.990781784057617","19.990781784057617","19.990781784057617"
"3403","24.12709617614746","24.12709617614746","24.12709617614746","","","","25.386940002441406","25.386940002441406","25.386940002441406","","","","35.41665267944336","35.41665267944336","35.41665267944336","","",""
"3405","","","","34.130531311035156","34.130531311035156","34.130531311035156","","","","27.444448471069336","27.444448471069336","27.444448471069336","","","","19.997894287109375","19.997894287109375","19.997894287109375"
"3408","24.409687042236328","24.409687042236328","24.409687042236328","","","","25.717060089111328","25.717060089111328","25.717060089111328","","","","35.95381164550781","35.95381164550781","35.95381164550781","","",""
"3410","","","","34.154258728027344","34.154258728027344","34.154258728027344","","","","27.60344123840332","27.60344123840332","27.60344123840332","","","","19.846099853515625","19.846099853515625","19.846099853515625"
"3413","23.847991943359375","23.847991943359375","23.847991943359375","","","","26.18903160095215","26.18903160095215","26.18903160095215","","","","36.10649490356445","36.10649490356445","36.10649490356445","","",""
"3415","","","","34.39950180053711","34.39950180053711","34.39950180053711","","","","27.431386947631836","27.431386947631836","27.431386947631836","","","","20.042747497558594","20.042747497558594","20.042747497558594"
"3418","23.95509147644043","23.95509147644043","23.95509147644043","","","","26.05655288696289","26.05655288696289","26.05655288696289","","","","36.225242614746094","36.225242614746094","36.225242614746094","","",""
"3420","","","","33.959571838378906","33.959571838378906","33.959571838378906","","","","26.902507781982422","26.902507781982422","26.902507781982422","","","","19.97443199157715","19.97443199157715","19.97443199157715"
"3423","24.400094985961914","24.400094985961914","24.400094985961914","","","","26.475919723510742","26.475919723510742","26.475919723510742","","","","35.8869743347168","35.8869743347168","35.8869743347168","","",""
"3425","","","","34.030155181884766","34.030155181884766","34.030155181884766","","","","27.460609436035156","27.460609436035156","27.460609436035156","","","","20.122848510742188","20.122848510742188","20.122848510742188"
"3428","24.61676025390625","24.61676025390625","24.61676025390625","","","","25.353679656982422","25.353679656982422","25.353679656982422","","","","33.940345764160156","33.940345764160156","33.940345764160156","","",""
"3430","","","","34.170318603515625","34.170318603515625","34.170318603515625","","","","27.463993072509766","27.463993072509766","27.463993072509766","","","","19.914491653442383","19.914491653442383","19.914491653442383"
"3433","24.39790153503418","24.39790153503418","24.39790153503418","","","","25.647010803222656","25.647010803222656","25.647010803222656","","","","36.19868469238281","36.19868469238281","36.19868469238281","","",""
"3435","","","","33.99919891357422","33.99919891357422","33.99919891357422","","","","27.515422821044922","27.515422821044922","27.515422821044922","","","","20.143938064575195","20.143938064575195","20.143938064575195"
"3438","24.30927848815918","24.30927848815918","24.30927848815918","","","","26.943452835083008","26.943452835083008","26.943452835083008","","","","34.823204040527344","34.823204040527344","34.823204040527344","","",""
"3440","","","","34.2360954284668","34.2360954284668","34.2360954284668","","","","27.363468170166016","27.363468170166016","27.363468170166016","","","","19.967287063598633","19.967287063598633","19.967287063598633"
"3443","24.03113555908203","24.03113555908203","24.03113555908203","","","","26.546188354492188","26.546188354492188","26.546188354492188","","","","35.081241607666016","35.081241607666016","35.081241607666016","","",""
"3445","","","","33.86646270751953","33.86646270751953","33.86646270751953","","","","27.397523880004883","27.397523880004883","27.397523880004883","","","","19.782197952270508","19.782197952270508","19.782197952270508"
"3448","24.202194213867188","24.202194213867188","24.202194213867188","","","","25.62560272216797","25.62560272216797","25.62560272216797","","","","33.57942199707031","33.57942199707031","33.57942199707031","","",""
"3450","","","","34.40784454345703","34.40784454345703","34.40784454345703","","","","27.41356086730957","27.41356086730957","27.41356086730957","","","","19.977630615234375","19.977630615234375","19.977630615234375"
"3453","24.084861755371094","24.084861755371094","24.084861755371094","","","","27.446937561035156","27.446937561035156","27.446937561035156","","","","35.78019332885742","35.78019332885742","35.78019332885742","","",""
"3455","","","","34.257625579833984","34.257625579833984","34.257625579833984","","","","27.576366424560547","27.576366424560547","27.576366424560547","","","","19.6676025390625","19.6676025390625","19.6676025390625"
"3458","23.826030731201172","23.826030731201172","23.826030731201172","","","","25.637723922729492","25.637723922729492","25.637723922729492","","","","33.21004867553711","33.21004867553711","33.21004867553711","","",""
"3460","","","","34.190059661865234","34.190059661865234","34.190059661865234","","","","27.347986221313477","27.347986221313477","27.347986221313477","","","","20.084455490112305","20.084455490112305","20.084455490112305"
"3463","24.364036560058594","24.364036560058594","24.364036560058594","","","","25.85024070739746","25.85024070739746","25.85024070739746","","","","35.02169418334961","35.02169418334961","35.02169418334961","","",""
"3465","","","","33.99123001098633","33.99123001098633","33.99123001098633","","","","27.337059020996094","27.337059020996094","27.337059020996094","","","","20.143321990966797","20.143321990966797","20.143321990966797"
"3468","24.06734275817871","24.06734275817871","24.06734275817871","","","","25.602977752685547","25.602977752685547","25.602977752685547","","","","36.289180755615234","36.289180755615234","36.289180755615234","","",""
"3470","","","","34.14057540893555","34.14057540893555","34.14057540893555","","","","27.58004379272461","27.58004379272461","27.58004379272461","","","","20.050756454467773","20.050756454467773","20.050756454467773"
"3473","23.790815353393555","23.790815353393555","23.790815353393555","","","","25.72170639038086","25.72170639038086","25.72170639038086","","","","35.420101165771484","35.420101165771484","35.420101165771484","","",""
"3475","","","","34.030006408691406","34.030006408691406","34.030006408691406","","","","27.13937759399414","27.13937759399414","27.13937759399414","","","","19.999908447265625","19.999908447265625","19.999908447265625"
"3478","23.845273971557617","23.845273971557617","23.845273971557617","","","","26.59665298461914","26.59665298461914","26.59665298461914","","","","35.26718521118164","35.26718521118164","35.26718521118164","","",""
"3480","","","","33.980323791503906","33.980323791503906","33.980323791503906","","","","27.521772384643555","27.521772384643555","27.521772384643555","","","","20.027053833007812","20.027053833007812","20.027053833007812"
"3483","24.3461856842041","24.3461856842041","24.3461856842041","","","","25.619884490966797","25.619884490966797","25.619884490966797","","","","32.97182846069336","32.97182846069336","32.97182846069336","","",""
"3485","","","","34.002384185791016","34.002384185791016","34.002384185791016","","","","27.199342727661133","27.199342727661133","27.199342727661133","","","","20.124576568603516","20.124576568603516","20.124576568603516"
"3488","24.248117446899414","24.248117446899414","24.248117446899414","","","","26.345138549804688","26.345138549804688","26.345138549804688","","","","34.5540885925293","34.5540885925293","34.5540885925293","","",""
"3490","","","","34.00638961791992","34.00638961791992","34.00638961791992","","","","27.441768646240234","27.441768646240234","27.441768646240234","","","","19.882732391357422","19.882732391357422","19.882732391357422"
"3493","24.024497985839844","24.024497985839844","24.024497985839844","","","","26.327842712402344","26.327842712402344","26.327842712402344","","","","34.615509033203125","34.615509033203125","34.615509033203125","","",""
"3495","","","","34.07721710205078","34.07721710205078","34.07721710205078","","","","27.303611755371094","27.303611755371094","27.303611755371094","","","","20.23504066467285","20.23504066467285","20.23504066467285"
"3498","23.77043914794922","23.77043914794922","23.77043914794922","","","","26.644168853759766","26.644168853759766","26.644168853759766","","","","35.041282653808594","35.041282653808594","35.041282653808594","","",""
"3500","","","","34.22943115234375","34.22943115234375","34.22943115234375","","","","27.412944793701172","27.412944793701172","27.412944793701172","","","","19.8308162689209","19.8308162689209","19.8308162689209"
