"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - mean_absolute_percentage_error","random_no2 - mean_absolute_percentage_error__MIN","random_no2 - mean_absolute_percentage_error__MAX"
"3333","24.33031463623047","24.33031463623047","24.33031463623047","","","","31.91736602783203","31.91736602783203","31.91736602783203","","","","36.975860595703125","36.975860595703125","36.975860595703125","","",""
"3335","","","","34.49603271484375","34.49603271484375","34.49603271484375","","","","23.166845321655273","23.166845321655273","23.166845321655273","","","","20.145933151245117","20.145933151245117","20.145933151245117"
"3338","24.63161849975586","24.63161849975586","24.63161849975586","","","","32.30007553100586","32.30007553100586","32.30007553100586","","","","36.28865051269531","36.28865051269531","36.28865051269531","","",""
"3340","","","","34.42165756225586","34.42165756225586","34.42165756225586","","","","23.40755271911621","23.40755271911621","23.40755271911621","","","","20.011600494384766","20.011600494384766","20.011600494384766"
"3343","23.58576202392578","23.58576202392578","23.58576202392578","","","","31.451406478881836","31.451406478881836","31.451406478881836","","","","35.12351989746094","35.12351989746094","35.12351989746094","","",""
"3345","","","","34.55763244628906","34.55763244628906","34.55763244628906","","","","23.485898971557617","23.485898971557617","23.485898971557617","","","","19.861629486083984","19.861629486083984","19.861629486083984"
"3348","24.09711456298828","24.09711456298828","24.09711456298828","","","","32.63468933105469","32.63468933105469","32.63468933105469","","","","35.0625","35.0625","35.0625","","",""
"3350","","","","34.7899055480957","34.7899055480957","34.7899055480957","","","","23.361154556274414","23.361154556274414","23.361154556274414","","","","20.33670997619629","20.33670997619629","20.33670997619629"
"3353","24.221010208129883","24.221010208129883","24.221010208129883","","","","33.27867889404297","33.27867889404297","33.27867889404297","","","","34.655765533447266","34.655765533447266","34.655765533447266","","",""
"3355","","","","33.95982360839844","33.95982360839844","33.95982360839844","","","","23.314844131469727","23.314844131469727","23.314844131469727","","","","19.780263900756836","19.780263900756836","19.780263900756836"
"3358","24.420682907104492","24.420682907104492","24.420682907104492","","","","33.31081771850586","33.31081771850586","33.31081771850586","","","","35.05402374267578","35.05402374267578","35.05402374267578","","",""
"3360","","","","34.2184944152832","34.2184944152832","34.2184944152832","","","","23.32794952392578","23.32794952392578","23.32794952392578","","","","19.988706588745117","19.988706588745117","19.988706588745117"
"3363","24.17398452758789","24.17398452758789","24.17398452758789","","","","32.96674728393555","32.96674728393555","32.96674728393555","","","","34.79932403564453","34.79932403564453","34.79932403564453","","",""
"3365","","","","34.21266555786133","34.21266555786133","34.21266555786133","","","","23.368778228759766","23.368778228759766","23.368778228759766","","","","20.132015228271484","20.132015228271484","20.132015228271484"
"3368","24.236360549926758","24.236360549926758","24.236360549926758","","","","32.86320877075195","32.86320877075195","32.86320877075195","","","","36.010353088378906","36.010353088378906","36.010353088378906","","",""
"3370","","","","34.4163932800293","34.4163932800293","34.4163932800293","","","","23.15804100036621","23.15804100036621","23.15804100036621","","","","19.863140106201172","19.863140106201172","19.863140106201172"
"3373","24.376100540161133","24.376100540161133","24.376100540161133","","","","32.75796890258789","32.75796890258789","32.75796890258789","","","","34.559051513671875","34.559051513671875","34.559051513671875","","",""
"3375","","","","33.934226989746094","33.934226989746094","33.934226989746094","","","","23.149307250976562","23.149307250976562","23.149307250976562","","","","20.11275291442871","20.11275291442871","20.11275291442871"
"3378","23.778608322143555","23.778608322143555","23.778608322143555","","","","33.03766632080078","33.03766632080078","33.03766632080078","","","","34.857486724853516","34.857486724853516","34.857486724853516","","",""
"3380","","","","34.04758834838867","34.04758834838867","34.04758834838867","","","","23.52688980102539","23.52688980102539","23.52688980102539","","","","20.243715286254883","20.243715286254883","20.243715286254883"
"3383","24.29430389404297","24.29430389404297","24.29430389404297","","","","32.367557525634766","32.367557525634766","32.367557525634766","","","","35.14175796508789","35.14175796508789","35.14175796508789","","",""
"3385","","","","33.73420715332031","33.73420715332031","33.73420715332031","","","","23.12628936767578","23.12628936767578","23.12628936767578","","","","19.80904769897461","19.80904769897461","19.80904769897461"
"3388","24.254480361938477","24.254480361938477","24.254480361938477","","","","31.939809799194336","31.939809799194336","31.939809799194336","","","","35.96349334716797","35.96349334716797","35.96349334716797","","",""
"3390","","","","33.73054885864258","33.73054885864258","33.73054885864258","","","","23.159053802490234","23.159053802490234","23.159053802490234","","","","19.852733612060547","19.852733612060547","19.852733612060547"
"3393","24.18239402770996","24.18239402770996","24.18239402770996","","","","31.91033935546875","31.91033935546875","31.91033935546875","","","","37.38581085205078","37.38581085205078","37.38581085205078","","",""
"3395","","","","34.026424407958984","34.026424407958984","34.026424407958984","","","","23.33300018310547","23.33300018310547","23.33300018310547","","","","19.889728546142578","19.889728546142578","19.889728546142578"
"3398","24.051984786987305","24.051984786987305","24.051984786987305","","","","33.52016830444336","33.52016830444336","33.52016830444336","","","","34.875186920166016","34.875186920166016","34.875186920166016","","",""
"3400","","","","34.17283248901367","34.17283248901367","34.17283248901367","","","","23.33065414428711","23.33065414428711","23.33065414428711","","","","19.990781784057617","19.990781784057617","19.990781784057617"
"3403","24.12709617614746","24.12709617614746","24.12709617614746","","","","31.20780372619629","31.20780372619629","31.20780372619629","","","","35.41665267944336","35.41665267944336","35.41665267944336","","",""
"3405","","","","34.130531311035156","34.130531311035156","34.130531311035156","","","","23.435062408447266","23.435062408447266","23.435062408447266","","","","19.997894287109375","19.997894287109375","19.997894287109375"
"3408","24.409687042236328","24.409687042236328","24.409687042236328","","","","33.286590576171875","33.286590576171875","33.286590576171875","","","","35.95381164550781","35.95381164550781","35.95381164550781","","",""
"3410","","","","34.154258728027344","34.154258728027344","34.154258728027344","","","","23.01270866394043","23.01270866394043","23.01270866394043","","","","19.846099853515625","19.846099853515625","19.846099853515625"
"3413","23.847991943359375","23.847991943359375","23.847991943359375","","","","33.69304656982422","33.69304656982422","33.69304656982422","","","","36.10649490356445","36.10649490356445","36.10649490356445","","",""
"3415","","","","34.39950180053711","34.39950180053711","34.39950180053711","","","","23.26509666442871","23.26509666442871","23.26509666442871","","","","20.042747497558594","20.042747497558594","20.042747497558594"
"3418","23.95509147644043","23.95509147644043","23.95509147644043","","","","32.26703643798828","32.26703643798828","32.26703643798828","","","","36.225242614746094","36.225242614746094","36.225242614746094","","",""
"3420","","","","33.959571838378906","33.959571838378906","33.959571838378906","","","","23.18106460571289","23.18106460571289","23.18106460571289","","","","19.97443199157715","19.97443199157715","19.97443199157715"
"3423","24.400094985961914","24.400094985961914","24.400094985961914","","","","32.82713317871094","32.82713317871094","32.82713317871094","","","","35.8869743347168","35.8869743347168","35.8869743347168","","",""
"3425","","","","34.030155181884766","34.030155181884766","34.030155181884766","","","","23.08779525756836","23.08779525756836","23.08779525756836","","","","20.122848510742188","20.122848510742188","20.122848510742188"
"3428","24.61676025390625","24.61676025390625","24.61676025390625","","","","32.496604919433594","32.496604919433594","32.496604919433594","","","","33.940345764160156","33.940345764160156","33.940345764160156","","",""
"3430","","","","34.170318603515625","34.170318603515625","34.170318603515625","","","","23.136781692504883","23.136781692504883","23.136781692504883","","","","19.914491653442383","19.914491653442383","19.914491653442383"
"3433","24.39790153503418","24.39790153503418","24.39790153503418","","","","32.66731262207031","32.66731262207031","32.66731262207031","","","","36.19868469238281","36.19868469238281","36.19868469238281","","",""
"3435","","","","33.99919891357422","33.99919891357422","33.99919891357422","","","","23.346956253051758","23.346956253051758","23.346956253051758","","","","20.143938064575195","20.143938064575195","20.143938064575195"
"3438","24.30927848815918","24.30927848815918","24.30927848815918","","","","33.88037109375","33.88037109375","33.88037109375","","","","34.823204040527344","34.823204040527344","34.823204040527344","","",""
"3440","","","","34.2360954284668","34.2360954284668","34.2360954284668","","","","23.355655670166016","23.355655670166016","23.355655670166016","","","","19.967287063598633","19.967287063598633","19.967287063598633"
"3443","24.03113555908203","24.03113555908203","24.03113555908203","","","","31.86920928955078","31.86920928955078","31.86920928955078","","","","35.081241607666016","35.081241607666016","35.081241607666016","","",""
"3445","","","","33.86646270751953","33.86646270751953","33.86646270751953","","","","23.43965721130371","23.43965721130371","23.43965721130371","","","","19.782197952270508","19.782197952270508","19.782197952270508"
"3448","24.202194213867188","24.202194213867188","24.202194213867188","","","","31.82931137084961","31.82931137084961","31.82931137084961","","","","33.57942199707031","33.57942199707031","33.57942199707031","","",""
"3450","","","","34.40784454345703","34.40784454345703","34.40784454345703","","","","23.25063133239746","23.25063133239746","23.25063133239746","","","","19.977630615234375","19.977630615234375","19.977630615234375"
"3453","24.084861755371094","24.084861755371094","24.084861755371094","","","","34.15135192871094","34.15135192871094","34.15135192871094","","","","35.78019332885742","35.78019332885742","35.78019332885742","","",""
