"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - val_mean_absolute_percentage_error","random_None - val_mean_absolute_percentage_error__MIN","random_None - val_mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - val_mean_absolute_percentage_error","random_seg - val_mean_absolute_percentage_error__MIN","random_seg - val_mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - val_mean_absolute_percentage_error","random_no2 - val_mean_absolute_percentage_error__MIN","random_no2 - val_mean_absolute_percentage_error__MAX"
"380","","","","35.47163772583008","35.47163772583008","35.47163772583008","","","","31.84279441833496","31.84279441833496","31.84279441833496","","","","28.60516357421875","28.60516357421875","28.60516357421875"
"383","25.51595687866211","25.51595687866211","25.51595687866211","","","","31.63609504699707","31.63609504699707","31.63609504699707","","","","35.02653884887695","35.02653884887695","35.02653884887695","","",""
"385","","","","34.4414176940918","34.4414176940918","34.4414176940918","","","","33.19448471069336","33.19448471069336","33.19448471069336","","","","30.04645538330078","30.04645538330078","30.04645538330078"
"388","24.78687286376953","24.78687286376953","24.78687286376953","","","","29.484466552734375","29.484466552734375","29.484466552734375","","","","38.72512435913086","38.72512435913086","38.72512435913086","","",""
"390","","","","44.161521911621094","44.161521911621094","44.161521911621094","","","","34.84855651855469","34.84855651855469","34.84855651855469","","","","29.101531982421875","29.101531982421875","29.101531982421875"
"393","24.553415298461914","24.553415298461914","24.553415298461914","","","","26.99581527709961","26.99581527709961","26.99581527709961","","","","37.189815521240234","37.189815521240234","37.189815521240234","","",""
"395","","","","34.8466796875","34.8466796875","34.8466796875","","","","31.64034080505371","31.64034080505371","31.64034080505371","","","","29.14602279663086","29.14602279663086","29.14602279663086"
"398","24.681169509887695","24.681169509887695","24.681169509887695","","","","28.280481338500977","28.280481338500977","28.280481338500977","","","","35.250911712646484","35.250911712646484","35.250911712646484","","",""
"400","","","","34.20603561401367","34.20603561401367","34.20603561401367","","","","35.39305114746094","35.39305114746094","35.39305114746094","","","","26.634138107299805","26.634138107299805","26.634138107299805"
"403","25.009401321411133","25.009401321411133","25.009401321411133","","","","32.79420471191406","32.79420471191406","32.79420471191406","","","","38.674129486083984","38.674129486083984","38.674129486083984","","",""
"405","","","","33.974365234375","33.974365234375","33.974365234375","","","","31.03976821899414","31.03976821899414","31.03976821899414","","","","28.454532623291016","28.454532623291016","28.454532623291016"
"408","24.35637092590332","24.35637092590332","24.35637092590332","","","","29.51996612548828","29.51996612548828","29.51996612548828","","","","37.00569534301758","37.00569534301758","37.00569534301758","","",""
"410","","","","34.041114807128906","34.041114807128906","34.041114807128906","","","","33.58085250854492","33.58085250854492","33.58085250854492","","","","28.119815826416016","28.119815826416016","28.119815826416016"
"413","25.780811309814453","25.780811309814453","25.780811309814453","","","","28.79875946044922","28.79875946044922","28.79875946044922","","","","35.67314147949219","35.67314147949219","35.67314147949219","","",""
"415","","","","38.01056671142578","38.01056671142578","38.01056671142578","","","","32.60665512084961","32.60665512084961","32.60665512084961","","","","29.12986183166504","29.12986183166504","29.12986183166504"
"418","25.67802619934082","25.67802619934082","25.67802619934082","","","","29.94422721862793","29.94422721862793","29.94422721862793","","","","34.18904495239258","34.18904495239258","34.18904495239258","","",""
"420","","","","35.2868766784668","35.2868766784668","35.2868766784668","","","","34.22395706176758","34.22395706176758","34.22395706176758","","","","28.218643188476562","28.218643188476562","28.218643188476562"
"423","25.188451766967773","25.188451766967773","25.188451766967773","","","","30.572553634643555","30.572553634643555","30.572553634643555","","","","34.20195007324219","34.20195007324219","34.20195007324219","","",""
"425","","","","36.70951843261719","36.70951843261719","36.70951843261719","","","","31.688541412353516","31.688541412353516","31.688541412353516","","","","27.45084571838379","27.45084571838379","27.45084571838379"
"428","24.574411392211914","24.574411392211914","24.574411392211914","","","","30.7664794921875","30.7664794921875","30.7664794921875","","","","31.458967208862305","31.458967208862305","31.458967208862305","","",""
"430","","","","39.993324279785156","39.993324279785156","39.993324279785156","","","","31.848039627075195","31.848039627075195","31.848039627075195","","","","27.643524169921875","27.643524169921875","27.643524169921875"
"433","24.110883712768555","24.110883712768555","24.110883712768555","","","","29.31339454650879","29.31339454650879","29.31339454650879","","","","35.89911651611328","35.89911651611328","35.89911651611328","","",""
"435","","","","35.75566101074219","35.75566101074219","35.75566101074219","","","","34.4091796875","34.4091796875","34.4091796875","","","","28.444316864013672","28.444316864013672","28.444316864013672"
"438","24.899150848388672","24.899150848388672","24.899150848388672","","","","32.18722915649414","32.18722915649414","32.18722915649414","","","","36.69962692260742","36.69962692260742","36.69962692260742","","",""
"440","","","","34.2825813293457","34.2825813293457","34.2825813293457","","","","33.84647750854492","33.84647750854492","33.84647750854492","","","","27.366140365600586","27.366140365600586","27.366140365600586"
"443","25.958702087402344","25.958702087402344","25.958702087402344","","","","31.09005355834961","31.09005355834961","31.09005355834961","","","","29.719106674194336","29.719106674194336","29.719106674194336","","",""
"445","","","","34.0158805847168","34.0158805847168","34.0158805847168","","","","34.53599548339844","34.53599548339844","34.53599548339844","","","","29.156429290771484","29.156429290771484","29.156429290771484"
"448","25.552188873291016","25.552188873291016","25.552188873291016","","","","30.92088508605957","30.92088508605957","30.92088508605957","","","","35.576271057128906","35.576271057128906","35.576271057128906","","",""
"450","","","","34.95072937011719","34.95072937011719","34.95072937011719","","","","32.00358581542969","32.00358581542969","32.00358581542969","","","","27.219934463500977","27.219934463500977","27.219934463500977"
"453","26.802043914794922","26.802043914794922","26.802043914794922","","","","37.41543197631836","37.41543197631836","37.41543197631836","","","","31.47476577758789","31.47476577758789","31.47476577758789","","",""
"455","","","","37.656002044677734","37.656002044677734","37.656002044677734","","","","35.12611389160156","35.12611389160156","35.12611389160156","","","","26.628379821777344","26.628379821777344","26.628379821777344"
"458","24.81078338623047","24.81078338623047","24.81078338623047","","","","28.662391662597656","28.662391662597656","28.662391662597656","","","","34.89977264404297","34.89977264404297","34.89977264404297","","",""
"460","","","","34.04899215698242","34.04899215698242","34.04899215698242","","","","33.279624938964844","33.279624938964844","33.279624938964844","","","","27.092369079589844","27.092369079589844","27.092369079589844"
"463","25.386381149291992","25.386381149291992","25.386381149291992","","","","33.45204162597656","33.45204162597656","33.45204162597656","","","","32.14714050292969","32.14714050292969","32.14714050292969","","",""
"465","","","","33.83418273925781","33.83418273925781","33.83418273925781","","","","33.276702880859375","33.276702880859375","33.276702880859375","","","","26.138240814208984","26.138240814208984","26.138240814208984"
"468","26.88909149169922","26.88909149169922","26.88909149169922","","","","32.11845016479492","32.11845016479492","32.11845016479492","","","","33.126953125","33.126953125","33.126953125","","",""
"470","","","","41.287559509277344","41.287559509277344","41.287559509277344","","","","31.781789779663086","31.781789779663086","31.781789779663086","","","","26.907123565673828","26.907123565673828","26.907123565673828"
"473","26.8409423828125","26.8409423828125","26.8409423828125","","","","33.63054275512695","33.63054275512695","33.63054275512695","","","","32.130218505859375","32.130218505859375","32.130218505859375","","",""
"475","","","","40.67586135864258","40.67586135864258","40.67586135864258","","","","31.68903923034668","31.68903923034668","31.68903923034668","","","","27.402250289916992","27.402250289916992","27.402250289916992"
"478","23.087406158447266","23.087406158447266","23.087406158447266","","","","30.189632415771484","30.189632415771484","30.189632415771484","","","","36.33961486816406","36.33961486816406","36.33961486816406","","",""
"480","","","","37.277591705322266","37.277591705322266","37.277591705322266","","","","33.06147766113281","33.06147766113281","33.06147766113281","","","","27.05357551574707","27.05357551574707","27.05357551574707"
"483","24.779537200927734","24.779537200927734","24.779537200927734","","","","33.1793212890625","33.1793212890625","33.1793212890625","","","","32.939693450927734","32.939693450927734","32.939693450927734","","",""
"485","","","","36.44559097290039","36.44559097290039","36.44559097290039","","","","32.297935485839844","32.297935485839844","32.297935485839844","","","","28.63353157043457","28.63353157043457","28.63353157043457"
"488","25.10270118713379","25.10270118713379","25.10270118713379","","","","32.07453918457031","32.07453918457031","32.07453918457031","","","","33.27824401855469","33.27824401855469","33.27824401855469","","",""
"490","","","","34.485877990722656","34.485877990722656","34.485877990722656","","","","33.28547668457031","33.28547668457031","33.28547668457031","","","","27.02421760559082","27.02421760559082","27.02421760559082"
"493","25.08902931213379","25.08902931213379","25.08902931213379","","","","32.565399169921875","32.565399169921875","32.565399169921875","","","","35.66081237792969","35.66081237792969","35.66081237792969","","",""
"495","","","","38.99751663208008","38.99751663208008","38.99751663208008","","","","33.34334182739258","33.34334182739258","33.34334182739258","","","","27.4190616607666","27.4190616607666","27.4190616607666"
"498","25.202604293823242","25.202604293823242","25.202604293823242","","","","29.86083221435547","29.86083221435547","29.86083221435547","","","","36.28273010253906","36.28273010253906","36.28273010253906","","",""
"500","","","","36.37223815917969","36.37223815917969","36.37223815917969","","","","33.74559020996094","33.74559020996094","33.74559020996094","","","","28.425439834594727","28.425439834594727","28.425439834594727"
"503","23.875513076782227","23.875513076782227","23.875513076782227","","","","29.1849365234375","29.1849365234375","29.1849365234375","","","","38.42696762084961","38.42696762084961","38.42696762084961","","",""
"505","","","","37.984474182128906","37.984474182128906","37.984474182128906","","","","31.716278076171875","31.716278076171875","31.716278076171875","","","","25.399799346923828","25.399799346923828","25.399799346923828"
"508","26.61284637451172","26.61284637451172","26.61284637451172","","","","29.48388671875","29.48388671875","29.48388671875","","","","34.46927261352539","34.46927261352539","34.46927261352539","","",""
"510","","","","35.15274429321289","35.15274429321289","35.15274429321289","","","","32.08961486816406","32.08961486816406","32.08961486816406","","","","26.841476440429688","26.841476440429688","26.841476440429688"
"513","25.042051315307617","25.042051315307617","25.042051315307617","","","","31.042720794677734","31.042720794677734","31.042720794677734","","","","31.368906021118164","31.368906021118164","31.368906021118164","","",""
